16:37:03 - INFO: Bulletin: businessindustryandtrade/business/businessservices/articles/businessimpactofcoronaviruscovid19survey/preliminaryweightedresults, MainPoints: None
16:51:02 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/internationalmigrationdataandanalysisimprovingtheevidence/february2017, MainPoints: None
16:51:04 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/explore50yearsofinternationalmigrationtoandfromtheuk/2016-12-01, MainPoints: None
16:51:04 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/noteonthedifferencesbetweenlongterminternationalmigrationflowsderivedfromtheinternationalpassengersurveyandestimatesofthepopulationobtainedfromtheannualpopulationsurvey/december2016, MainPoints: None
16:51:05 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/updateoninternationalstudentmigrationstatistics/november2016, MainPoints: None
16:51:05 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/populationdynamicsofukcityregionssincemid2011/2016-10-11, MainPoints: None
16:51:06 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/subnationalpopulationprojectionsresearchreportonvariantprojections/2014basedprojections, MainPoints: None
16:51:07 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/compendium/subnationalpopulationprojectionssupplementaryanalysis/2014basedprojections, MainPoints: None
16:51:08 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/ukperspectives2016internationalmigrationtoandfromtheuk/2016-05-26, MainPoints: None
16:51:09 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/ukperspectives2016thechangingukpopulation/2016-05-26, MainPoints: None
16:51:09 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/ukperspectives2016theukinaeuropeancontext/2016-05-26, MainPoints: None
16:51:11 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/longterminternationalmigration/internationalstudentmigrationwhatdothestatisticstellus, MainPoints: None
16:51:11 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationprojections/articles/howbigwilltheukpopulationbein25yearstime/2015-10-29, MainPoints: None
16:51:12 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/migrationwithintheuk/articles/peopleonthemoveinenglandandwales/2015-10-08, MainPoints: None
16:51:12 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/whataremigrationlevelslikeinyourarea/2015-08-28, MainPoints: None
16:51:13 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/populationbycountryofbirthandnationalityreport/2015-09-27, MainPoints: None
16:51:14 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/1in7peopleinenglandandwalesin2011werebornoutsideoftheuk/2015-07-30, MainPoints: None
16:51:14 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/increaseinsinglepopulationoverthelastdecade/2015-07-24, MainPoints: None
16:51:15 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/populationestimates/articles/adecadeofpopulationchangeinenglandandwales/2015-06-25, MainPoints: None
16:51:15 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/whovisitstheuktraveltrendsfrom20042014/2015-05-20, MainPoints: None
16:51:16 - INFO: Bulletin: peoplepopulationandcommunity/populationandmigration/internationalmigration/articles/housingandhomeownershipintheuk/2015-01-22, MainPoints: None
16:51:19 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/mappinglonelinessduringthecoronaviruspandemic/2021-04-07, MainPoints: None
16:51:22 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/childrenswellbeingindicatorreviewuk2020/2020-09-02, MainPoints: None
16:51:32 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/measuresofnationalwellbeingdashboard/2018-04-25, MainPoints: None
16:51:33 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/areyoungpeopledetachedfromtheirneighbourhoods/2019-07-24, MainPoints: None
16:51:36 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/compendium/nationalmeasurementofloneliness/2018, MainPoints: None
16:51:39 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/humancapitalworkplan/2018, MainPoints: None
16:51:40 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/britsspend29oftheirleisuretimealone/2018-06-22, MainPoints: None
16:51:44 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/menenjoyfivehoursmoreleisuretimeperweekthanwomen/2018-01-09, MainPoints: None
16:51:47 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/cessationofthesustainabledevelopmentindicators/2016-07-27, MainPoints: None
16:51:48 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/howdoesgettingolderchangethewaywefeelaboutourlives/2016-02-03, MainPoints: None
16:51:49 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/morechildrenusingsocialmediareportmentalillhealthsymptoms/2015-10-20, MainPoints: None
16:51:50 - INFO: Bulletin: peoplepopulationandcommunity/wellbeing/articles/sustainabledevelopmentindicators/2015-07-13, MainPoints: None
